,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7213989147480498,0.7205233871936798,0.5650312304496765,0.8172571659088135,0.057701961000219494
1,auc,train,2,0.8800648374760405,0.8896366357803345,0.7809445858001709,0.9319672584533691,0.033063614970136136
2,auc,train,3,0.926980400973178,0.9296103417873383,0.8724525570869446,0.9566093683242798,0.018266281006543546
3,auc,train,4,0.9510579255033047,0.953118771314621,0.9090981483459473,0.9767882227897644,0.013635164294094794
4,auc,val,1,0.8754188424729287,0.8842312693595886,0.7610122561454773,0.9317900538444519,0.03476772906488823
5,auc,val,2,0.9197265791132095,0.9227980673313141,0.8484057188034058,0.9484373331069946,0.02037530521397603
6,auc,val,3,0.9388419389724731,0.9412817656993866,0.8907818794250488,0.964989960193634,0.015263376429092864
7,auc,val,4,0.9517302506781639,0.9520204961299896,0.917478621006012,0.9753341674804688,0.011212776336939137
8,binary_accuracy,train,1,0.6568905216582278,0.6542455852031708,0.5546731948852539,0.7458766102790833,0.047479873288955456
9,binary_accuracy,train,2,0.8091280105266165,0.8179596960544586,0.7067806720733643,0.8588882088661194,0.0336655955425297
10,binary_accuracy,train,3,0.8576924585281535,0.8598045408725739,0.795968234539032,0.9010384678840637,0.021911551868019092
11,binary_accuracy,train,4,0.8877162426076037,0.8897373378276825,0.833231508731842,0.927916944026947,0.019913053743914604
12,binary_accuracy,val,1,0.7764005477124072,0.78899085521698,0.607798159122467,0.8807339668273926,0.05989873798815921
13,binary_accuracy,val,2,0.8371803621028332,0.8417431116104126,0.75,0.8990825414657593,0.03615138348014298
14,binary_accuracy,val,3,0.8593353533998449,0.8646789193153381,0.7568807601928711,0.9151375889778137,0.03165303413123389
15,binary_accuracy,val,4,0.8778059736211249,0.8807339668273926,0.7935779690742493,0.9288991093635559,0.026229439994681348
16,loss,train,1,0.6310815437042967,0.6337644159793854,0.5412405133247375,0.7228585481643677,0.045861465046427484
17,loss,train,2,0.4412704011861314,0.4274964779615402,0.33883416652679443,0.5800075531005859,0.053971734540987484
18,loss,train,3,0.3449663335972644,0.34265322983264923,0.2678852677345276,0.45362454652786255,0.041326047461863406
19,loss,train,4,0.28128994383076406,0.27861134707927704,0.19563187658786774,0.38436558842658997,0.039448953481957566
20,loss,val,1,0.5075881709443762,0.501205787062645,0.3949480950832367,0.7208068370819092,0.06760952722077927
21,loss,val,2,0.39118628774551634,0.3786027282476425,0.2880217730998993,0.5268248319625854,0.056295797739917094
22,loss,val,3,0.34876412058130224,0.3398101180791855,0.2639012932777405,0.5499417781829834,0.05662411003184754
23,loss,val,4,0.31123041631059445,0.3064785599708557,0.21657374501228333,0.4393131732940674,0.04854880349811115
