,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7219972899085597,0.7224571704864502,0.5650312304496765,0.8172571659088135,0.05768978190437012
1,auc,train,2,0.8802013146249872,0.8898367285728455,0.7809445858001709,0.9319672584533691,0.03291416550341396
2,auc,train,3,0.9271373077442772,0.9297674894332886,0.8724525570869446,0.9566093683242798,0.018233111468764565
3,auc,train,4,0.9511475487759239,0.9534732699394226,0.9090981483459473,0.9767882227897644,0.013590545568242296
4,auc,val,1,0.8757459358165138,0.8844153881072998,0.7610122561454773,0.9317900538444519,0.034728943526751196
5,auc,val,2,0.919808368306411,0.9237083196640015,0.8484057188034058,0.9484373331069946,0.020282308558750264
6,auc,val,3,0.9390578094281649,0.9413238763809204,0.8907818794250488,0.964989960193634,0.015327075840983844
7,auc,val,4,0.9519697402652941,0.952046811580658,0.917478621006012,0.9753341674804688,0.01139462981888084
8,binary_accuracy,train,1,0.6573127972452264,0.6548564434051514,0.5546731948852539,0.7458766102790833,0.04740565502402648
9,binary_accuracy,train,2,0.8090152075416164,0.817348837852478,0.7067806720733643,0.8588882088661194,0.03350408929718497
10,binary_accuracy,train,3,0.8579108131559272,0.8601099848747253,0.795968234539032,0.9010384678840637,0.021898355366406948
11,binary_accuracy,train,4,0.8878564765578822,0.890042781829834,0.833231508731842,0.927916944026947,0.01985395518583475
12,binary_accuracy,val,1,0.7768227922288995,0.78899085521698,0.607798159122467,0.8807339668273926,0.059721249926758264
13,binary_accuracy,val,2,0.8370835335631119,0.8417431116104126,0.75,0.8990825414657593,0.03597095764869721
14,binary_accuracy,val,3,0.8595364589440195,0.8646789193153381,0.7568807601928711,0.9151375889778137,0.03154517444662656
15,binary_accuracy,val,4,0.8783679384934274,0.8807339668273926,0.7935779690742493,0.9311926364898682,0.026658319113803137
16,loss,train,1,0.6305114470030132,0.6336933970451355,0.5412405133247375,0.7228585481643677,0.04595404981909691
17,loss,train,2,0.44101919657305666,0.42596468329429626,0.33883416652679443,0.5800075531005859,0.0537396890245081
18,loss,train,3,0.34466840060133686,0.3425891399383545,0.2678852677345276,0.45362454652786255,0.04120808478255342
19,loss,train,4,0.2810531140942323,0.2777528464794159,0.19563187658786774,0.38436558842658997,0.039306396304326106
20,loss,val,1,0.506499296426773,0.499605268239975,0.3949480950832367,0.7208068370819092,0.0680812494885215
21,loss,val,2,0.3912302763838517,0.3795645534992218,0.2880217730998993,0.5268248319625854,0.055997192745732186
22,loss,val,3,0.3484377290073194,0.33973053097724915,0.2639012932777405,0.5499417781829834,0.05641188579730033
23,loss,val,4,0.3101096568923247,0.3064686059951782,0.20475827157497406,0.4393131732940674,0.04951001572943756
