,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.7214529667932963,0.7220510244369507,0.5650312304496765,0.8172571659088135,0.05733737316522904
1,auc,train,2,0.8801798175290688,0.8898367285728455,0.7809445858001709,0.9319672584533691,0.032691185431616095
2,auc,train,3,0.9271203052137316,0.9297674894332886,0.8724525570869446,0.9566093683242798,0.018169318734349342
3,auc,train,4,0.9510188416107414,0.9534732699394226,0.9090981483459473,0.9767882227897644,0.013550158214056916
4,auc,val,1,0.8753902930574319,0.8840471506118774,0.7610122561454773,0.9317900538444519,0.03459678457429782
5,auc,val,2,0.92002037075377,0.9241607189178467,0.8484057188034058,0.9484373331069946,0.020127631102486027
6,auc,val,3,0.9387217975154365,0.9412396550178528,0.8907818794250488,0.964989960193634,0.015556401361766668
7,auc,val,4,0.9519654696749658,0.952046811580658,0.917478621006012,0.9753341674804688,0.011284309178353788
8,binary_accuracy,train,1,0.6568591004794406,0.6548564434051514,0.5546731948852539,0.7458766102790833,0.047109912426086274
9,binary_accuracy,train,2,0.8087839834468881,0.817348837852478,0.7067806720733643,0.8588882088661194,0.03336060864073712
10,binary_accuracy,train,3,0.8579309656447971,0.8601099848747253,0.795968234539032,0.9010384678840637,0.02191369669979918
11,binary_accuracy,train,4,0.8877126248841433,0.889431893825531,0.833231508731842,0.927916944026947,0.01971000747373522
12,binary_accuracy,val,1,0.7758914226109219,0.78899085521698,0.607798159122467,0.8807339668273926,0.05977892037649364
13,binary_accuracy,val,2,0.8372268977853441,0.8417431116104126,0.75,0.8990825414657593,0.0357064951986103
14,binary_accuracy,val,3,0.8577508778916192,0.8646789193153381,0.6857798099517822,0.9151375889778137,0.03585585017988983
15,binary_accuracy,val,4,0.8784403671923372,0.8807339668273926,0.7935779690742493,0.9311926364898682,0.02644669041621519
16,loss,train,1,0.6310680852722876,0.6338354349136353,0.5412405133247375,0.7228585481643677,0.04567579844109423
17,loss,train,2,0.44107279734513194,0.42596468329429626,0.33883416652679443,0.5800075531005859,0.053348816238878105
18,loss,train,3,0.3447117528964564,0.3425891399383545,0.2678852677345276,0.45362454652786255,0.04107023649124793
19,loss,train,4,0.28140240554342566,0.2777528464794159,0.19563187658786774,0.38436558842658997,0.03915790268204975
20,loss,val,1,0.5070038560739497,0.499605268239975,0.3949480950832367,0.7208068370819092,0.0678021417521405
21,loss,val,2,0.3903296227307664,0.37764090299606323,0.2880217730998993,0.5268248319625854,0.05576524795768476
22,loss,val,3,0.35119695792493133,0.33973053097724915,0.2639012932777405,0.6333287954330444,0.06290354105704012
23,loss,val,4,0.3098569682885691,0.3064686059951782,0.20475827157497406,0.4393131732940674,0.04906169411586379
