,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.5567527413368225,0.5567527413368225,0.5247689485549927,0.5887365341186523,0.04523191352819445
1,auc,train,2,0.7510035932064056,0.7510035932064056,0.7073927521705627,0.7946144342422485,0.06167504285938614
2,auc,train,3,0.8376381993293762,0.8376381993293762,0.8322224020957947,0.8430539965629578,0.007659093898793707
3,auc,train,4,0.8539236485958099,0.8539236485958099,0.8362748026847839,0.8715724945068359,0.024959237247605914
4,auc,train,5,0.8825557231903076,0.8825557231903076,0.8674822449684143,0.8976292014122009,0.021317117333537004
5,auc,val,1,0.7658562362194061,0.7658562362194061,0.7616279125213623,0.77008455991745,0.005979752719877134
6,auc,val,2,0.7687631845474243,0.7687631845474243,0.7346723079681396,0.802854061126709,0.04821178001161168
7,auc,val,3,0.8197674453258514,0.8197674453258514,0.8017970323562622,0.8377378582954407,0.02541400174303846
8,auc,val,4,0.8308668434619904,0.8308668434619904,0.8033826947212219,0.8583509922027588,0.03886845589947414
9,auc,val,5,0.848308652639389,0.848308652639389,0.8271669745445251,0.8694503307342529,0.029898847893082694
10,binary_accuracy,train,1,0.8402203917503357,0.8402203917503357,0.8319559097290039,0.8484848737716675,0.011687742560556024
11,binary_accuracy,train,2,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
12,binary_accuracy,train,3,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
13,binary_accuracy,train,4,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.8870523571968079,0.0
14,binary_accuracy,train,5,0.8884297609329224,0.8884297609329224,0.8870523571968079,0.8898071646690369,0.0019479430444765003
15,binary_accuracy,val,1,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
16,binary_accuracy,val,2,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
17,binary_accuracy,val,3,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
18,binary_accuracy,val,4,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
19,binary_accuracy,val,5,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.8865979313850403,0.0
20,loss,train,1,0.4366675317287445,0.4366675317287445,0.4220552146434784,0.4512798488140106,0.02066493699967943
21,loss,train,2,0.3121321052312851,0.3121321052312851,0.2980245053768158,0.3262397050857544,0.019951159046723184
22,loss,train,3,0.27753107249736786,0.27753107249736786,0.277192085981369,0.2778700590133667,0.0004793993283871642
23,loss,train,4,0.2695811837911606,0.2695811837911606,0.2615205943584442,0.27764177322387695,0.011399394896468743
24,loss,train,5,0.247726172208786,0.247726172208786,0.23493692278862,0.260515421628952,0.01808672998257102
25,loss,val,1,0.33057181537151337,0.33057181537151337,0.3038514256477356,0.35729220509529114,0.0377883375392612
26,loss,val,2,0.30800336599349976,0.30800336599349976,0.2918137311935425,0.32419300079345703,0.02289560110396701
27,loss,val,3,0.31165629625320435,0.31165629625320435,0.2903456687927246,0.3329669237136841,0.030137778377290952
28,loss,val,4,0.288450226187706,0.288450226187706,0.26115986704826355,0.31574058532714844,0.03859439601703205
29,loss,val,5,0.2892889380455017,0.2892889380455017,0.25719690322875977,0.32138097286224365,0.04538499088198602
