,metric,train/val,run,epoch,value
0,binary_accuracy,train,1,0,0.5876254439353943
1,auc,train,1,0,0.6192138195037842
2,loss,train,1,0,0.7021675109863281
3,binary_accuracy,val,1,0,0.5094919800758362
4,auc,val,1,0,0.6970475912094116
5,loss,val,1,0,0.6834097504615784
6,binary_accuracy,train,1,1,0.6891679763793945
7,auc,train,1,1,0.7425311207771301
8,loss,train,1,1,0.6114248037338257
9,binary_accuracy,val,1,1,0.780080258846283
10,auc,val,1,1,0.8857795000076294
11,loss,val,1,1,0.5541908740997314
12,binary_accuracy,train,1,2,0.7727403044700623
13,auc,train,1,2,0.8512440323829651
14,loss,train,1,2,0.4923722445964813
15,binary_accuracy,val,1,2,0.7930481433868408
16,auc,val,1,2,0.9170985221862793
17,loss,val,1,2,0.45894646644592285
18,binary_accuracy,train,2,0,0.5685437917709351
19,auc,train,2,0,0.5911626219749451
20,loss,train,2,0,0.7130963802337646
21,binary_accuracy,val,2,0,0.7243315577507019
22,auc,val,2,0,0.7486087679862976
23,loss,val,2,0,0.6864162683486938
24,binary_accuracy,train,2,1,0.5942252278327942
25,auc,train,2,1,0.6262047290802002
26,loss,train,2,1,0.6800206303596497
27,binary_accuracy,val,2,1,0.7263368964195251
28,auc,val,2,1,0.8020921945571899
29,loss,val,2,1,0.6026061177253723
30,binary_accuracy,train,2,2,0.723242461681366
31,auc,train,2,2,0.8231223225593567
32,loss,train,2,2,0.5249843597412109
33,binary_accuracy,val,2,2,0.8085561394691467
34,auc,val,2,2,0.8877761363983154
35,loss,val,2,2,0.4341644048690796
