,metric,train/val,run,epoch,value
0,loss,train,1,1,0.6882439255714417
1,loss,train,1,2,0.5118852853775024
2,binary_accuracy,train,1,1,0.5960832238197327
3,binary_accuracy,train,1,2,0.7674418687820435
4,auc,train,1,1,0.6265628337860107
5,auc,train,1,2,0.8335581421852112
6,loss,val,1,1,0.5737651586532593
7,loss,val,1,2,0.4964362382888794
8,binary_accuracy,val,1,1,0.7788018584251404
9,binary_accuracy,val,1,2,0.7788018584251404
10,auc,val,1,1,0.8283347487449646
11,auc,val,1,2,0.8751487135887146
12,loss,train,1,1,0.7415432333946228
13,loss,train,1,2,0.5647683143615723
14,binary_accuracy,train,1,1,0.5520195960998535
15,binary_accuracy,train,1,2,0.7539779543876648
16,auc,train,1,1,0.5795572996139526
17,auc,train,1,2,0.8169764876365662
18,loss,val,1,1,0.6575570106506348
19,loss,val,1,2,0.4954940378665924
20,binary_accuracy,val,1,1,0.6635944843292236
21,binary_accuracy,val,1,2,0.764976978302002
22,auc,val,1,1,0.8425233364105225
23,auc,val,1,2,0.8671197891235352
24,loss,train,2,1,0.6475821137428284
25,loss,train,2,2,0.4785614311695099
26,binary_accuracy,train,2,1,0.6511628031730652
27,binary_accuracy,train,2,2,0.7821297645568848
28,auc,train,2,1,0.7047086954116821
29,auc,train,2,2,0.862993061542511
30,loss,val,2,1,0.534087061882019
31,loss,val,2,2,0.42767757177352905
32,binary_accuracy,val,2,1,0.8156682252883911
33,binary_accuracy,val,2,2,0.8341013789176941
34,auc,val,2,1,0.8642311096191406
35,auc,val,2,2,0.8907816410064697
