,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.531898994160735,0.531757116317749,0.426516592502594,0.6613451838493347,0.054550420531938544
1,auc,train,2,0.6443387781796248,0.6536841094493866,0.42542213201522827,0.8536207675933838,0.12150283095299978
2,auc,train,3,0.7237277983323388,0.7780599594116211,0.39806127548217773,0.9024835824966431,0.1391298500732707
3,auc,train,4,0.7867037841807241,0.8311658799648285,0.4510631859302521,0.9224587678909302,0.13372558712339486
4,auc,val,1,0.5868083698594052,0.6320125758647919,0.27272728085517883,0.8863636255264282,0.18167730656450998
5,auc,val,2,0.6828598522621653,0.7542975544929504,0.26818183064460754,0.9363636374473572,0.20024492182464615
6,auc,val,3,0.7073629790026209,0.7771141827106476,0.2545454502105713,0.9013609886169434,0.2031544313436029
7,auc,val,4,0.7284588742515316,0.804734855890274,0.2659090757369995,0.9091570377349854,0.20711191104555549
8,binary_accuracy,train,1,0.6611644897771918,0.5912706553936005,0.4124999940395355,0.8898071646690369,0.15413891399191706
9,binary_accuracy,train,2,0.7181545256272607,0.70597243309021,0.4625000059604645,0.8870523571968079,0.13365305142223008
10,binary_accuracy,train,3,0.7479923393415369,0.7909647822380066,0.44999998807907104,0.8953167796134949,0.12642036645477192
11,binary_accuracy,train,4,0.778486263492833,0.8192955553531647,0.5,0.9035812616348267,0.107568027945641
12,binary_accuracy,val,1,0.6902291100958119,0.6875,0.34375,0.8865979313850403,0.15900565626794066
13,binary_accuracy,val,2,0.7285528228334759,0.752873569726944,0.4761904776096344,0.8865979313850403,0.1364432177664147
14,binary_accuracy,val,3,0.7502067736957384,0.7824264764785767,0.4761904776096344,0.9278350472450256,0.11406254400916739
15,binary_accuracy,val,4,0.7636806524318197,0.8017241358757019,0.523809552192688,0.907216489315033,0.11729223598891367
16,loss,train,1,0.7070136692212976,0.7215664386749268,0.37960273027420044,1.1919373273849487,0.20813033793102492
17,loss,train,2,0.5514470299948817,0.6082923710346222,0.26671627163887024,0.7517213225364685,0.14959812539106443
18,loss,train,3,0.504352883476278,0.5009608119726181,0.24502845108509064,0.7209935188293457,0.15200844251915416
19,loss,train,4,0.45968396410993906,0.4257078021764755,0.22168438136577606,0.673625111579895,0.1556256382121161
20,loss,val,1,0.5981575321892033,0.6520872414112091,0.3429279923439026,0.854246199131012,0.1376285989470182
21,loss,val,2,0.5559411295082258,0.5570850074291229,0.3258650302886963,1.002397060394287,0.14180739688362812
22,loss,val,3,0.5261249010977538,0.4951481223106384,0.33314087986946106,0.6820821166038513,0.12013724203413913
23,loss,val,4,0.5336200270963751,0.5025820136070251,0.3122715353965759,0.9978204369544983,0.14621326193284168
