,metric,train/val,run,epoch,value
0,loss,train,1,1,0.7337908148765564
1,loss,train,1,2,0.5898228883743286
2,binary_accuracy,train,1,1,0.5238677859306335
3,binary_accuracy,train,1,2,0.7294981479644775
4,loss,val,1,1,0.6689144968986511
5,loss,val,1,2,0.5452678203582764
6,binary_accuracy,val,1,1,0.7050691246986389
7,binary_accuracy,val,1,2,0.7788018584251404
8,loss,train,1,1,0.7123258709907532
9,loss,train,1,2,0.5683495402336121
10,binary_accuracy,train,1,1,0.5630354881286621
11,binary_accuracy,train,1,2,0.7319461703300476
12,loss,val,1,1,0.5660912990570068
13,loss,val,1,2,0.44468966126441956
14,binary_accuracy,val,1,1,0.7557603716850281
15,binary_accuracy,val,1,2,0.8294931054115295
16,loss,train,2,1,0.6241896748542786
17,loss,train,2,2,0.5069053173065186
18,binary_accuracy,train,2,1,0.6474907994270325
19,binary_accuracy,train,2,2,0.7955936193466187
20,loss,val,2,1,0.6086158752441406
21,loss,val,2,2,0.4747759997844696
22,binary_accuracy,val,2,1,0.7327188849449158
23,binary_accuracy,val,2,2,0.774193525314331
24,loss,train,2,1,0.6969684362411499
25,loss,train,2,2,0.5434218645095825
26,binary_accuracy,train,2,1,0.5569155216217041
27,binary_accuracy,train,2,2,0.7772337794303894
28,loss,val,2,1,0.6097221970558167
29,loss,val,2,2,0.4675181210041046
30,binary_accuracy,val,2,1,0.8064516186714172
31,binary_accuracy,val,2,2,0.7557603716850281
