,metric,train/val,epoch,mean,median,min,max,std
0,auc,train,1,0.4763915091753006,0.4763915091753006,0.4321450889110565,0.5206379294395447,0.06257388762415372
1,auc,train,2,0.4820200204849243,0.4820200204849243,0.41744840145111084,0.5465916395187378,0.09131805938200771
2,auc,train,3,0.5476860702037811,0.5476860702037811,0.5071920156478882,0.5881801247596741,0.05726724114841982
3,auc,train,4,0.7171669900417328,0.7171669900417328,0.7029393315315247,0.7313946485519409,0.02012094762594932
4,auc,train,5,0.7037211060523987,0.7037211060523987,0.5644152760505676,0.8430269360542297,0.19700819410623027
5,auc,val,1,0.5272727459669113,0.5272727459669113,0.4636363685131073,0.5909091234207153,0.08999542805546308
6,auc,val,2,0.45454545319080353,0.45454545319080353,0.4409090578556061,0.468181848526001,0.01928477522491744
7,auc,val,3,0.6886363625526428,0.6886363625526428,0.686363697052002,0.6909090280532837,0.003214034373743757
8,auc,val,4,0.6909090876579285,0.6909090876579285,0.6863636374473572,0.6954545378684998,0.006428237334881558
9,auc,val,5,0.6068181693553925,0.6068181693553925,0.5363636016845703,0.6772727370262146,0.09963780513120968
10,binary_accuracy,train,1,0.4937500059604645,0.4937500059604645,0.48750001192092896,0.5,0.008838826335462142
11,binary_accuracy,train,2,0.44999998807907104,0.44999998807907104,0.38749998807907104,0.512499988079071,0.08838834764831845
12,binary_accuracy,train,3,0.53125,0.53125,0.5,0.5625,0.04419417382415922
13,binary_accuracy,train,4,0.5625,0.5625,0.5,0.625,0.08838834764831845
14,binary_accuracy,train,5,0.53125,0.53125,0.5,0.5625,0.04419417382415922
15,binary_accuracy,val,1,0.5000000149011612,0.5000000149011612,0.4761904776096344,0.523809552192688,0.03367177055150516
16,binary_accuracy,val,2,0.523809552192688,0.523809552192688,0.523809552192688,0.523809552192688,0.0
17,binary_accuracy,val,3,0.4761904776096344,0.4761904776096344,0.4761904776096344,0.4761904776096344,0.0
18,binary_accuracy,val,4,0.5000000149011612,0.5000000149011612,0.4761904776096344,0.523809552192688,0.03367177055150516
19,binary_accuracy,val,5,0.4761904925107956,0.4761904925107956,0.4285714328289032,0.523809552192688,0.06734352002958606
20,loss,train,1,1.4377186000347137,1.4377186000347137,0.9216297268867493,1.9538074731826782,0.7298598837956992
21,loss,train,2,0.7670843303203583,0.7670843303203583,0.7506674528121948,0.7835012078285217,0.023216970823862575
22,loss,train,3,0.6903404593467712,0.6903404593467712,0.6874068975448608,0.6932740211486816,0.0041486828863213435
23,loss,train,4,0.6761882603168488,0.6761882603168488,0.6617749333381653,0.6906015872955322,0.020383522492172193
24,loss,train,5,0.6942796409130096,0.6942796409130096,0.6873178482055664,0.7012414336204529,0.009845461665296335
25,loss,val,1,0.8347293138504028,0.8347293138504028,0.7542022466659546,0.9152563810348511,0.1138824705503761
26,loss,val,2,0.6979626715183258,0.6979626715183258,0.6922945976257324,0.7036307454109192,0.008015866971438424
27,loss,val,3,0.689554363489151,0.689554363489151,0.686618983745575,0.692489743232727,0.0041512538440805075
28,loss,val,4,0.6785334348678589,0.6785334348678589,0.6654600501060486,0.6916068196296692,0.018488558036273885
29,loss,val,5,0.707183301448822,0.707183301448822,0.6901339888572693,0.7242326140403748,0.024111369096112258
