,metric,train/val,run,epoch,value
0,binary_accuracy,train,1,0,0.830227255821228
1,auc,train,1,0,0.8625153303146362
2,loss,train,1,0,0.45659399032592773
3,binary_accuracy,val,1,0,0.6445632576942444
4,auc,val,1,0,0.7864627838134766
5,loss,val,1,0,0.687691330909729
6,binary_accuracy,train,1,1,0.8368938565254211
7,auc,train,1,1,0.8551663160324097
8,loss,train,1,1,0.48002976179122925
9,binary_accuracy,val,1,1,0.740017831325531
10,auc,val,1,1,0.8097328543663025
11,loss,val,1,1,0.6525339484214783
12,binary_accuracy,train,1,2,0.8384090662002563
13,auc,train,1,2,0.8532705903053284
14,loss,train,1,2,0.4843846559524536
15,binary_accuracy,val,1,2,0.8009210228919983
16,auc,val,1,2,0.8551874160766602
17,loss,val,1,2,0.6179628372192383
18,binary_accuracy,train,2,0,0.8185984492301941
19,auc,train,2,0,0.8588977456092834
20,loss,train,2,0,0.4765039086341858
21,binary_accuracy,val,2,0,0.7413547039031982
22,auc,val,2,0,0.6138959527015686
23,loss,val,2,0,0.6914663910865784
24,binary_accuracy,train,2,1,0.8479545712471008
25,auc,train,2,1,0.8672062754631042
26,loss,train,2,1,0.47449904680252075
27,binary_accuracy,val,2,1,0.5047534108161926
28,auc,val,2,1,0.8311620950698853
29,loss,val,2,1,0.6467716097831726
30,binary_accuracy,train,2,2,0.8279545903205872
31,auc,train,2,2,0.8763741850852966
32,loss,train,2,2,0.44652894139289856
33,binary_accuracy,val,2,2,0.7690433859825134
34,auc,val,2,2,0.8472576141357422
35,loss,val,2,2,0.5406376123428345
